Region,Maker,Brand,Model,Model year,Supplier,Products,Component category,Category
China,Tesla China,Tesla,Model 3 (RR) (China),2021,"Fuyao Group (Shanghai) Automobile Glass Co., Ltd.",Front window glass,Window Glass,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2021,"Fuyao Group (Shanghai) Automobile Glass Co., Ltd.",Rear door window glass,Window Glass,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2021,"Fuyao Group (Shanghai) Automobile Glass Co., Ltd.",Rear quarter window glass,Window Glass,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2021,"Fuyao Group (Shanghai) Automobile Glass Co., Ltd.",Rear window glass,Window Glass,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2021,AGC Inc.,Window glass,Window Glass,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Exo-S Industrias, S.A. de C.V.",Floor A/C ventilator adaptor,A/C Ventilator,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Faurecia Interior Systems, Inc.",Instrument panel ventilator,A/C Ventilator,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Pacific Die Cut Industries, Inc.",Bumper double sided tape,Bumper,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Compagnie Plastic Omnium SE,Front bumper,Bumper,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Liaoyang Zhongwang Yachuang Trading Co., Ltd.",Front bumper ankle catcher,Bumper,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Blove Light Precision HK Co.,Ltd.",Parking assist retainer,Bumper,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Compagnie Plastic Omnium SE,Rear bumper,Bumper,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Curtain airbag,Curtain Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Axiom Plastics Inc.,Front door closeout panel,Door Panel,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Multi Form Plastics Inc.,A pillar lower trim panel bracket,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Lens Technology (Vietnam) Co., Ltd.",B pillar trim,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Faurecia Duroplast, S.A. de C.V.",Door trim wood decoration,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Joyson Safety Systems (Formerly Key Safety Systems, Inc.)",Driver airbag,Driver Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,McKechnie Vehicle Components (MVC),Front T-badge,Emblem,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"LG Innotek Co., Ltd.",Left front repeater camera lamp assembly,Exterior Lighting,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Plastic Tec, S.A. de C.V. - Lerma",Carpet locator bracket,Floor Carpet,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Marelli Automotive Lighting USA LLC (Formerly Automotive Lighting LLC),Head lamp,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Magneti Marelli Toluca México, S. de R.L. de C.V.",Head lamp assembly,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Hella GmbH & Co. KGaA (FORVIA HELLA),Headlight housing,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Marelli Automotive Lighting USA LLC (Formerly Automotive Lighting LLC),LED head lamp,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Grupo Antolin-Irausa, S.A.",Modular headliner,Headliner,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Blove Light Precision HK Co.,Ltd.",Front headrest post guide assembly,Headrest,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Lear Mexican Trim Operations S. de R.L. de C.V. (Formerly Lear San Lorenzo, S.A. de C.V.)",Front seat headrest assembly,Headrest,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Faurecia Duroplast, S.A. de C.V.",Speaker grille assembly,Instrument Panel,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Ventra Sandusky LLC,Luggage room lamp,Interior Lighting,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Magna Mirrors of America, Inc.",Interior mirror (with monocular camera),Interior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Autoliv Inc.,Front passenger knee airbag,Knee Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Joyson Safety Systems Aschaffenburg GmbH (Formerly Takata AG),Front passenger knee airbag,Knee Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Passenger airbag,Passenger Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Compagnie Plastic Omnium SE,Active grille shutter,Radiator Grille,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Ventra Evart, LLC",Rear lamp assembly,Rear Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Blove Light Precision HK Co.,Ltd.",Rear lamp bracket,Rear Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Plastic Tec, S.A. de C.V. - Lerma",2nd row seat armrest bush,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,L and C Windsor Cables Ltd.,2nd row seat back handle bezel,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Blove Light Precision HK Co.,Ltd.",2nd row seat back projection cover,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Lear Mexican Trim Operations S. de R.L. de C.V. (Formerly Lear San Lorenzo, S.A. de C.V.)",2nd row seat backrest trim,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Lear Mexican Trim Operations S. de R.L. de C.V. (Formerly Lear San Lorenzo, S.A. de C.V.)",2nd row seat bolster,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"FPT Precision Technology (Guangzhou) Co., Ltd. (Formerly Guangzhou Lite-On Mobile Electronic Components Co. Ltd.)",2nd row seat lever bracket,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Blove Light Precision HK Co.,Ltd.",Front seat suspension plastic insulator,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"PHA USA, LLC",Seat back striker,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Axiom Plastics Inc.,Seat back latch bezel,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Seat belt height adjuster,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Axiom Plastics Inc.,Seat rail cover,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Robert Bosch Mexico SA de C.V.,Seat recliner motor,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Mid West Fabricating Company,Front seat belt webbing guide,Seat Belt,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Front seat belt retractor,Seat Belt Pretensioner,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Rear seat belt retractor,Seat Belt Pretensioner,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Seat belt pretensioner,Seat Belt Pretensioner,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Autoliv Inc.,Side airbag,Side Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Mata Ahsap ve Otomotiv San.Tic. A.S.,Carbon fiber spoiler,Spoiler,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Ningbo Yosun Auto Parts Co., Ltd.",Liftgate stopper,Trunk / Tailgate Trim,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,"Plastic Tec, S.A. de C.V. - Lerma",Liftgate trim,Trunk / Tailgate Trim,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Axiom Plastics Inc.,Trunk floor support bracket,Trunk / Tailgate Trim,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,McKechnie Vehicle Components (MVC),Rear door seal,Weatherstrip,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Compagnie de Saint-Gobain S.A.,Front door window glass,Window Glass,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Compagnie de Saint-Gobain S.A.,Front window glass,Window Glass,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Fuyao Glass America Inc.,Quarter window glass,Window Glass,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Compagnie de Saint-Gobain S.A.,Rear door window glass,Window Glass,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2021,Fuyao Glass America Inc.,Rear quarter window glass,Window Glass,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Novares Mexico North, S. de R.L. de C.V.",A/C ventilator,A/C Ventilator,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Magnesium Products of America (MPA),Front bumper carrier,Bumper,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Multimatic Indiana Inc.,Front bumper system,Bumper,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Blove Light Precision HK Co.,Ltd.",Parking assist retainer,Bumper,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Ramko Injection Inc.,Parking assist retainer,Bumper,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Blove Light Precision HK Co.,Ltd.",Rear parking assist retainer,Bumper,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,fischer automotive systems GmbH & Co. KG,Center console armrest,Console,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Mission Plastics, Inc.",Center console cubby holder,Console,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Eissmann Automotive North America, Inc.",Center console panel,Console,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Novares Mexico North, S. de R.L. de C.V.",Center tunnel trim,Console,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Mata Ahsap ve Otomotiv San.Tic. A.S.,Center tunnel trim decoration,Console,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Mission Plastics, Inc.",Console front panel,Console,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Ramko Injection Inc.,Rear center console panel,Console,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Plastikon Industries, Inc.",Rear console cushion close panel,Console,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,BOS Automotive Products Irapuato S.A. DE C.V.,Rear console trim,Console,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Joyson Safety Systems (Formerly Key Safety Systems, Inc.)",Curtain airbag,Curtain Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Ramko Injection Inc.,Front door lower plate,Door Panel,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Plastikon Industries, Inc.",B pillar lower trim,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Lens International (HK) Ltd.,B pillar trim,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Poliuretanos SW S.A. de C.V.,B pillar upper foam,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Plastikon Industries, Inc.",C pillar accent trim,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Plastikon Industries, Inc.",C pillar bracket,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,TRW Steering Wheels Systems de Chihuahua SA de CV,Driver airbag,Driver Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,McKechnie Vehicle Components (MVC),Front T-badge,Emblem,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Plastikon Industries, Inc.",T badge support,Emblem,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"LG Innotek Co., Ltd.",Left front repeater camera lamp assembly,Exterior Lighting,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Foam Fabricators Inc.,Footrest,Floor Carpet,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Racemark International, LLC",Rear carpet replacement,Floor Carpet,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Ramko Injection Inc.,Trunk carpet bracket,Floor Carpet,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Marelli Automotive Lighting USA LLC (Formerly Automotive Lighting LLC),Fog lamp,Fog Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Blove Light Precision HK Co.,Ltd.",Front fog lamp bracket,Fog Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Polybrite, a division of Magna Exteriors and Interiors Corp.",Front fog lamp trim,Fog Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Headliner,Headliner,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Blove Light Precision HK Co.,Ltd.",Front headrest post guide assembly,Headrest,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Ramko Injection Inc.,Instrument panel cubby,Instrument Panel,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Eissmann Automotive North America, Inc.",Lower instrument panel,Instrument Panel,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Pacific Insight Electronics Corp. (PI),Front door pullcup accent lamp,Interior Lighting,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Under seat lamp bracket,Interior Lighting,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Magna Mirrors of America, Inc.",Interior mirror (with monocular camera),Interior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Interior mirror triple camera assembly,Interior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,McKechnie Vehicle Components (MVC),Left exterior plastic molding,Molding (Body Side),Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,McKechnie Vehicle Components (MVC),Side body rocker sill,Molding (Body Side),Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"FPT Precision Technology (Guangzhou) Co., Ltd. (Formerly Guangzhou Lite-On Mobile Electronic Components Co. Ltd.)",Front outside door handle grip,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,PSM Industries Inc. - Pacific Sintered Metals,Front outside door handle shaft lever,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Techniplas US, LLC (Formery Nyloncraft, Inc.)",Liftgate handle surround,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Techniplas US, LLC (Formery Nyloncraft, Inc.)",Outside door handle backplate,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Metro Plastics Technologies, Inc.",Outside door handle plug,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"FPT Precision Technology (Guangzhou) Co., Ltd. (Formerly Guangzhou Lite-On Mobile Electronic Components Co. Ltd.)",Rear outside door handle grip,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,PSM Industries Inc. - Pacific Sintered Metals,Rear outside door handle shaft lever,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Axiom Plastics Inc.,Front grille cover,Radiator Grille,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",2nd row bolster seat,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",2nd row seat cushion,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Mid West Fabricating Company,2nd row seat striker,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,B&H Engineering,2nd row seat upper bezel,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Blove Light Precision HK Co.,Ltd.",Front seat suspension plastic insulator,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Seat cushion,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Ramko Injection Inc.,Seat hip hook,Seat,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Quicksilver Mfg, Inc.",Front seat track cover,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Axiom Plastics Inc.,Seat rail cover,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Faurecia Duroplast, S.A. de C.V.",Seat recliner motor,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Faurecia (Wuxi) Seating Components Co., Ltd.",Seat recliner tube,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Ramko Injection Inc.,Seat slide round spacer,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Mid West Fabricating Company,Front seat belt webbing guide,Seat Belt,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Pacific Die Cut Industries, Inc.",Rear seat frame NVH foam,Seat Frame,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",2nd row seat cover,Seat Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",2nd row seat trim,Seat Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Driver seat jumper fabric,Seat Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Front seat inner side cover,Seat Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Front seat jumper trim,Seat Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Front seat trim,Seat Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Polybrite, a division of Magna Exteriors and Interiors Corp.",Double sided tape for rear spoiler,Spoiler,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Nagase America LLC - New York Headquarters,Trunk floor,Trunk / Tailgate Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,PDCI Automotive LLC,Trunk side thinsulate pad,Trunk / Tailgate Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Plastikon Industries, Inc.",Trunk sill,Trunk / Tailgate Trim,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,"Nishikawa Rubber Co., Ltd.",Front Luggage Storage seal,Weatherstrip,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2021,Magna Engineered Glass,Rear quarter window glass,Window Glass,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Novares Mexico North, S. de R.L. de C.V.",A/C ventilator,A/C Ventilator,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Blove Light Precision HK Co.,Ltd.",Parking assist retainer,Bumper,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Techniplas US, LLC (Formery Nyloncraft, Inc.)",Rear bumper trough garnish,Bumper,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Novares Mexico North, S. de R.L. de C.V.",2nd row console trim,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Mata Ahsap ve Otomotiv San.Tic. A.S.,Carbon fiber center tunnel floor finisher,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,fischer automotive systems GmbH & Co. KG,Center console armrest,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Ramko Injection Inc.,Center console bracket,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Eissmann Automotive North America, Inc.",Center console panel,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Novares Mexico North, S. de R.L. de C.V.",Center console sliding lid,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Mission Plastics, Inc.",Center fascia bracket,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Mission Plastics, Inc.",Console front panel,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,fischer automotive systems GmbH & Co. KG,Premium console sub-assembly,Console,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Autoliv ASP, Inc. - Auburn Hills Technical Center",2nd row side curtain airbag,Curtain Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Front row side curtain airbag,Curtain Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Ramko Injection Inc.,Door cladding assembly,Door Panel,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Ramko Injection Inc.,Front door closeout panel,Door Panel,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Eissmann Automotive North America, Inc.",B pillar lower trim,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Pace Industries LLC - Global Headquaters,B pillar sill reinforcement,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Eissmann Automotive North America, Inc.",C pillar lower trim,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Mollertech South LLC,C pillar lower trim,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Plastikon Industries, Inc.",C pillar trim,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Eissmann Automotive North America, Inc.",C pillar trim,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Nix of America,Fender and door trim pin,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Axiom Plastics Inc.,Front door sill trim,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Oakwood Metal Fabricating Co.,Front door speaker grille,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Novares Mexico North, S. de R.L. de C.V.",Rear door trim,Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,TRW Steering Wheels Systems de Chihuahua SA de CV,Driver airbag,Driver Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"FPT Precision Technology (Guangzhou) Co., Ltd. (Formerly Guangzhou Lite-On Mobile Electronic Components Co. Ltd.)",Front emblem,Emblem,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"LG Innotek Co., Ltd.",Left front repeater camera lamp assembly,Exterior Lighting,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Racemark International, LLC",Rear carpet replacement,Floor Carpet,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,BOS Automotive Products Irapuato S.A. DE C.V.,Trunk carpet,Floor Carpet,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,McKechnie Vehicle Components (MVC),Fog lamp parking upper spear,Fog Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Blove Light Precision HK Co.,Ltd.",Head lamp inner bracket,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Blove Light Precision HK Co.,Ltd.",Head lamp outer bracket,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Headliner,Headliner,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Blove Light Precision HK Co.,Ltd.",Front headrest post guide assembly,Headrest,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Ramko Injection Inc.,Cluster binnacle lower cover,Instrument Panel,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Oakwood Metal Fabricating Co.,Defroster grill,Instrument Panel,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Plastikon Industries, Inc.",Foot well cover,Instrument Panel,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Ramko Injection Inc.,Instrument panel cubby,Instrument Panel,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Mission Plastics, Inc.",Instrument panel side cover,Instrument Panel,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Pacific Insight Electronics Corp. (PI),Map lamp,Interior Lighting,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Pacific Insight Electronics Corp. (PI),Rear door welcome lamp,Interior Lighting,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Magna Mirrors of America, Inc.",Interior mirror (with monocular camera),Interior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Mission Plastics, Inc.",Interior mirror cover,Interior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Triple camera glare shield,Interior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Plastikon Industries, Inc.",Front door sill,Molding (Body Side),Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"FPT Precision Technology (Guangzhou) Co., Ltd. (Formerly Guangzhou Lite-On Mobile Electronic Components Co. Ltd.)",Front outside door handle cover,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"FPT Precision Technology (Guangzhou) Co., Ltd. (Formerly Guangzhou Lite-On Mobile Electronic Components Co. Ltd.)",Liftgate handle,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Blove Light Precision HK Co.,Ltd.",Outdoor handle hemline cover,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"FPT Precision Technology (Guangzhou) Co., Ltd. (Formerly Guangzhou Lite-On Mobile Electronic Components Co. Ltd.)",Rear outside door handle cover,Outside Door Handle,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,Joyson Safety Systems Aschaffenburg GmbH (Formerly Takata AG),Passenger airbag,Passenger Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2021,"Mission Plastics, Inc.",Dead pedal support,Pedal,Interior_Exterior
